id,check,tier,priority,reason,has_photo,filename,photo_path,obs_type,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,pull_item,pull_nsu_unit,rawtick,raw_weight,dim,corrected_weight,snap_rule,flat_group,nobs,nven,is_rep,queue_flag,queue_tier,already
5257,1,must,3,"4A flat group: 3+ vendors, one value",1,1775876358732.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775876358732.jpg,medium_size,ILOILO,ALIMODIAN,Roadside Alimodian,J and C grocery store,V4BYL2YM,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1238,9,9,0,,,0
5258,1,must,3,"4A flat group: 3+ vendors, one value",1,1776045521734.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776045521734.jpg,medium_size,ILOILO,ALIMODIAN,"Talipapa Brgy.Bangcal,Alimodian",JKL'S STORE,XDOL5Y0D,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1238,9,9,0,,,0
5259,1,must,1,"4A flat group: 3+ vendors, one value",1,1775875026283.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775875026283.jpg,large_size,ILOILO,ALIMODIAN,Roadside Alimodian,7/11store,17K3LCCZ,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,1239,9,9,1,,,0
5260,1,must,3,"4A flat group: 3+ vendors, one value",1,1775876444225.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775876444225.jpg,large_size,ILOILO,ALIMODIAN,Roadside Alimodian,J and C grocery store,6VGQ1C0L,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,1239,9,9,0,,,0
5261,1,must,3,"4A flat group: 3+ vendors, one value",1,1776039725941.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776039725941.jpg,large_size,ILOILO,ALIMODIAN,"Talipapa Brgy.Bangcal,Alimodian",3 Rd store,BGK58JAE,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,1239,9,9,0,,,0
5262,1,must,3,"4A flat group: 3+ vendors, one value",1,1776044052911.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776044052911.jpg,large_size,ILOILO,ALIMODIAN,Roadside Alimodian,Hapit anay store,DDLBAEDH,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,1239,9,9,0,,,0
5263,1,must,3,"4A flat group: 3+ vendors, one value",1,1775871540319.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775871540319.jpg,large_size,ILOILO,ALIMODIAN,Alimodian public market,5028 Onestop Store,JGNX5BHJ,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,1239,9,9,0,,,0
5264,1,must,3,"4A flat group: 3+ vendors, one value",1,1776045657960.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776045657960.jpg,large_size,ILOILO,ALIMODIAN,"Talipapa Brgy.Bangcal,Alimodian",JKL'S STORE,MKZPP8LX,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,1239,9,9,0,,,0
5265,1,must,3,"4A flat group: 3+ vendors, one value",1,1776037620326.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776037620326.jpg,large_size,ILOILO,ALIMODIAN,"Talipapa Brgy.Bangcal,Alimodian",Noah Store,N4ABZID7,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,1239,9,9,0,,,0
5266,1,must,3,"4A flat group: 3+ vendors, one value",1,1775872592321.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775872592321.jpg,large_size,ILOILO,ALIMODIAN,Alimodian public market,Salarda Mini Mart,WQNCS6YQ,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,1239,9,9,0,,,0
5267,1,must,3,"4A flat group: 3+ vendors, one value",1,1775873644323.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775873644323.jpg,large_size,ILOILO,ALIMODIAN,Alimodian public market,Old cabalinan Store,XGMNZ9OR,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,1239,9,9,0,,,0
5305,1,must,1,"4A flat group: 3+ vendors, one value",1,1778545120418.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778545120418.jpg,small_size,ILOILO,ALIMODIAN,Roadside Alimodian,Umblas frozen foods,EFYPYE8L,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Putos,,,,,,1251,4,4,1,,,1
5308,1,must,3,"4A flat group: 3+ vendors, one value",1,1775865303283.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775865303283.jpg,small_size,ILOILO,ALIMODIAN,Alimodian public market,Algallar dressed chicken and frozen products,HPFZ2D54,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Putos,,,,,,1251,4,4,0,,,0
5313,1,must,3,"4A flat group: 3+ vendors, one value",1,1775866793451.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775866793451.jpg,small_size,ILOILO,ALIMODIAN,Alimodian public market,Bonbon dressed chicken and frozen products,OS23AM4O,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Putos,,,,,,1251,4,4,0,,,0
5314,1,must,3,"4A flat group: 3+ vendors, one value",1,1776040190973.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776040190973.jpg,small_size,ILOILO,ALIMODIAN,"Talipapa Brgy.Bangcal,Alimodian",3 Rd store,V6L3TG7M,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Putos,,,,,,1251,4,4,0,,,0
5370,1,must,1,4B dual-ticked case,1,1774580517059.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774580517059.jpg,small_size,ILOILO,ANILAO,anilao Public Market,Segura Store,6D2MLCUQ,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,,1
5371,1,must,1,4B dual-ticked case,1,1778283561160.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778283561160.jpg,small_size,ILOILO,ANILAO,Anilao Roadside,Rolando Store,7ILNA2WY,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,,0
5372,1,must,1,4B dual-ticked case,1,1774661683262.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774661683262.jpg,small_size,ILOILO,ANILAO,Roadside,JBA sarisari store,D5VQ31KF,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,,0
5373,1,must,1,4B dual-ticked case,1,1774577345600.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774577345600.jpg,small_size,ILOILO,ANILAO,anilao Public Market,Segura Store 2,HYQPUR4Z,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,,1
5374,1,must,1,4B dual-ticked case,1,1774576221544.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774576221544.jpg,small_size,ILOILO,ANILAO,Anilao Public Market,Lopez Sari Sari Store,OT3GSPGB,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,,1
5375,1,must,1,4B dual-ticked case,1,1774576272386.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774576272386.jpg,medium_size,ILOILO,ANILAO,anilao Public Market,Lopez Sari Sari Store,417BF4NP,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,,1
5376,1,must,1,4B dual-ticked case,1,1774661734763.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774661734763.jpg,small_size,ILOILO,ANILAO,Roadside,JBA sarisari store,BLIB7168,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,,1
5377,1,must,1,4B dual-ticked case,1,1774580571476.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774580571476.jpg,small_size,ILOILO,ANILAO,anilao Public Market,Segura Store,S6YYD7DL,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,,0
5378,1,must,1,4B dual-ticked case,1,1774580584508.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774580584508.jpg,medium_size,ILOILO,ANILAO,anilao Public Market,Segura Store,S6YYD7DL,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,,0
5379,1,must,1,4B dual-ticked case,1,1774580598384.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774580598384.jpg,large_size,ILOILO,ANILAO,anilao Public Market,Segura Store,S6YYD7DL,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,,0
5380,1,must,1,4B dual-ticked case,1,1778283607010.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778283607010.jpg,small_size,ILOILO,ANILAO,Roadside,Rolando Store,VO04ZTYT,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,,1
5381,1,must,1,4B dual-ticked case,1,1774577271150.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774577271150.jpg,small_size,ILOILO,ANILAO,anilao Public Market,Segura Store 2,WK86RQPH,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,,1
5382,1,must,1,4B dual-ticked case,1,1774577297508.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774577297508.jpg,medium_size,ILOILO,ANILAO,anilao Public Market,Segura Store 2,WK86RQPH,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,,0
5383,1,must,1,"4A flat group: 3+ vendors, one value",1,1774580439863.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774580439863.jpg,medium_size,ILOILO,ANILAO,Anilao Public Market,Segura Store,2RF8C2LE,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1273,5,5,1,,,0
5384,1,must,1,"4A flat group: 3+ vendors, one value",1,1774580458824.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774580458824.jpg,large_size,ILOILO,ANILAO,Anilao Public Market,Segura Store,2RF8C2LE,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1272,5,5,1,,,0
5385,1,must,3,"4A flat group: 3+ vendors, one value",1,1774661788063.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774661788063.jpg,medium_size,ILOILO,ANILAO,Roadside,JBA sarisari store,8MU1JQ2O,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1273,5,5,0,,,0
5386,1,must,3,"4A flat group: 3+ vendors, one value",1,1774661849287.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774661849287.jpg,large_size,ILOILO,ANILAO,Roadside,JBA sarisari store,CA51CSGL,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1272,5,5,0,,,0
5387,1,must,3,"4A flat group: 3+ vendors, one value",1,1774661215436.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774661215436.jpg,medium_size,ILOILO,ANILAO,Roadside,Irish Store,GJQDIJ52,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1273,5,5,0,,,0
5388,1,must,3,"4A flat group: 3+ vendors, one value",1,1774661243201.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774661243201.jpg,large_size,ILOILO,ANILAO,Roadside,Irish Store,GJQDIJ52,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1272,5,5,0,,,0
5389,1,must,3,"4A flat group: 3+ vendors, one value",1,1774579981402.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774579981402.jpg,medium_size,ILOILO,ANILAO,Anilao Public Market,Jia Store,I8T2WK09,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1273,5,5,0,,,0
5390,1,must,3,"4A flat group: 3+ vendors, one value",1,1774580005412.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774580005412.jpg,large_size,ILOILO,ANILAO,Anilao Public Market,Jia Store,I8T2WK09,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1272,5,5,0,,,0
5391,1,must,3,"4A flat group: 3+ vendors, one value",1,1774579635941.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774579635941.jpg,medium_size,ILOILO,ANILAO,Anilao Public Market,PENUELA store,XDAHMPKV,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1273,5,5,0,,,0
5392,1,must,3,"4A flat group: 3+ vendors, one value",1,1774579655086.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774579655086.jpg,large_size,ILOILO,ANILAO,Anilao Public Market,PENUELA store,XDAHMPKV,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1272,5,5,0,,,0
5443,1,must,1,4B solid ticked as Litres,1,1774578054508.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774578054508.jpg,large_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Kailis Tindahan,KVJHNNSG,Chicken,Whole (chicken),,,,,,,,,,,,1
5444,1,must,1,4B dual-ticked case,1,1774575404980.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774575404980.jpg,medium_size,ILOILO,BADIANGAN,Badiangan Public Market,Emman Store Dressed Chicken and Meat Shop,RKNPUM5Q,Chicken,Whole (chicken),,,,,,,,,,,,1
5445,1,must,1,4B dual-ticked case,1,1774583926960.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774583926960.jpg,medium_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Armada Sari Sari Store,UY39SLGZ,Chicken,Whole (chicken),,,,,,,,,,,,1
5465,1,must,1,"4A flat group: 3+ vendors, one value",1,1774582973934.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774582973934.jpg,small_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Armada Sari Sari Store,6ASW2YOV,"Liquor (e.g, whisky, coconut wine)",Junior,,,,,,1299,3,3,1,,,1
5466,1,must,2,4B liquid ticked as a mass,1,1774576014115.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774576014115.jpg,small_size,ILOILO,BADIANGAN,Badiangan Public Market,Dawn Grace Store,6IYO83FG,"Liquor (e.g, whisky, coconut wine)",Junior,,,,,,,,,,,,1
5467,1,must,2,4B liquid ticked as a mass,1,1774577332057.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774577332057.jpg,small_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Kailis Tindahan,XB4XM06M,"Liquor (e.g, whisky, coconut wine)",Junior,,,,,,,,,,,,1
5468,1,must,1,"4A flat group: 3+ vendors, one value",1,1774577281675.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774577281675.jpg,medium_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Kailis Tindahan,KH9Y81C9,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1300,3,3,1,,,1
5469,1,must,2,4B liquid ticked as a mass,1,1774573293699.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774573293699.jpg,medium_size,ILOILO,BADIANGAN,Badiangan Public Market,Gorriceta Sari-Sar Store,PHZZMIM1,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,,,,,,,1
5470,1,must,2,4B liquid ticked as a mass,1,1774576102499.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774576102499.jpg,medium_size,ILOILO,BADIANGAN,Badiangan Public Market,Dawn Grace Store,ZZEM8CE9,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,,,,,,,1
5471,1,must,1,4B dual-ticked case,1,1774573233557.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774573233557.jpg,large_size,ILOILO,BADIANGAN,Badiangan Public Market,Gorriceta Sari-Sar Store,76E79298,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,1
5472,1,must,1,4B dual-ticked case,1,1774576207828.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774576207828.jpg,large_size,ILOILO,BADIANGAN,Badiangan Public Market,Dawn Grace Store,C6OKMQ5Y,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
5473,1,must,1,4B dual-ticked case,1,1774577391374.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774577391374.jpg,large_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Kailis Tindahan,D1PPIO7O,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,1
5474,1,must,1,4B dual-ticked case,1,1774582915282.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774582915282.jpg,large_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Armada Sari Sari Store,VC68K2VA,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,1
5487,1,must,1,"4A flat group: 3+ vendors, one value",1,1774583853417.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774583853417.jpg,small_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Armada Sari Sari Store,7STE33YA,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Putos,,,,,,1304,4,4,1,,,0
5488,1,must,3,"4A flat group: 3+ vendors, one value",1,1774575326944.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774575326944.jpg,small_size,ILOILO,BADIANGAN,Badiangan Public Market,Emman Store Dressed Chicken and Meat Shop,FW7UFQZB,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Putos,,,,,,1304,4,4,0,,,0
5489,1,must,3,"4A flat group: 3+ vendors, one value",1,1774577690606.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774577690606.jpg,small_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Kailis Tindahan,H308SEMM,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Putos,,,,,,1304,4,4,0,,,0
5490,1,must,3,"4A flat group: 3+ vendors, one value",1,1774574703723.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774574703723.jpg,small_size,ILOILO,BADIANGAN,Badiangan Public Market,Gwyneth Variety Store,Q8ZCGPXI,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Putos,,,,,,1304,4,4,0,,,0
5612,1,must,1,4B dual-ticked case,1,1774488745307.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774488745307.jpg,large_size,ILOILO,BANATE,roadside,Ariana Store,AW1Q119V,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,,0
5613,1,must,1,4B dual-ticked case,1,1774488195131.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774488195131.jpg,small_size,ILOILO,BANATE,banate Public Market,New Banate Nonoy Store,DE3IBDU0,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,,0
5614,1,must,1,4B dual-ticked case,1,1774488239826.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774488239826.jpg,medium_size,ILOILO,BANATE,banate Public Market,New Banate Nonoy Store,DE3IBDU0,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,,0
5615,1,must,1,4B dual-ticked case,1,1774488259651.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774488259651.jpg,large_size,ILOILO,BANATE,banate Public Market,New Banate Nonoy Store,DE3IBDU0,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,,0
5616,1,must,1,4B dual-ticked case,1,1774410602035.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774410602035.jpg,small_size,ILOILO,BANATE,banate Public Market,Janine Store,E1BWOCK2,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,,0
5617,1,must,1,4B dual-ticked case,1,1774403634472.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774403634472.jpg,small_size,ILOILO,BANATE,roadside,mam bekay store,ICZVCAOS,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,,1
5618,1,must,1,4B dual-ticked case,1,1774486798706.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774486798706.jpg,small_size,ILOILO,BANATE,banate Public Market,Viola Store,OP328KLP,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,,0
5619,1,must,1,4B dual-ticked case,1,1774402453746.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774402453746.jpg,small_size,ILOILO,BANATE,roadside,Boys coffee store,U1W34DZA,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,,0
5620,1,must,1,4B dual-ticked case,1,1774402472556.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774402472556.jpg,large_size,ILOILO,BANATE,roadside,Boys coffee store,U1W34DZA,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,,0
5621,1,must,1,4B dual-ticked case,1,1774486882998.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774486882998.jpg,small_size,ILOILO,BANATE,banate Public Market,Viola Store,XC8GIFPN,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,,0
5622,1,must,1,"4A flat group: 3+ vendors, one value",1,1774410801796.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774410801796.jpg,small_size,ILOILO,BANATE,banate Public Market,Janine Store,6NC8A7AF,"Drinks at restaurant, hotel, caf̩, or kiosk",Pieces,,,,,,1358,6,6,1,,,0
5623,1,must,1,"4A flat group: 3+ vendors, one value",1,1774410818005.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774410818005.jpg,medium_size,ILOILO,BANATE,banate Public Market,Janine Store,6NC8A7AF,"Drinks at restaurant, hotel, caf̩, or kiosk",Pieces,,,,,,1357,6,6,1,,,0
5624,1,must,1,"4A flat group: 3+ vendors, one value",1,1774410843839.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774410843839.jpg,large_size,ILOILO,BANATE,banate Public Market,Janine Store,6NC8A7AF,"Drinks at restaurant, hotel, caf̩, or kiosk",Pieces,,,,,,1356,4,4,1,,,1
5625,1,must,3,"4A flat group: 3+ vendors, one value",1,1774403706414.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774403706414.jpg,small_size,ILOILO,BANATE,roadside,mam bekay store,6PSHNIML,"Drinks at restaurant, hotel, caf̩, or kiosk",Pieces,,,,,,1358,6,6,0,,,0
5626,1,must,3,"4A flat group: 3+ vendors, one value",1,1774403724404.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774403724404.jpg,medium_size,ILOILO,BANATE,roadside,mam bekay store,6PSHNIML,"Drinks at restaurant, hotel, caf̩, or kiosk",Pieces,,,,,,1357,6,6,0,,,0
