pull_province,pull_item,pull_municipal_city,harmonized_nsu_unit,p_g,conv_rank,corrected_unit,d_reclassified,k_use,n_points,d_point_usable,unusable_why,w_g,n_g,n_disputed,n_flagged,n_uncertain,group_id,n_filled,n_empty,branch,w_use,v_use,hetero_code,n_cpi_vals,psps_month,infl_factor,share_uncertain
ILOILO,"prawns, lobster, shrimp",BAROTAC VIEJO,tumpok,100,,g,0,,2,1,,260,2,0,0,0,2,,,price-quantity,282.4660026688187,.3540249058476833,mp75_price,1,2024m2,1.08640770257238,0
ILOILO,"prawns, lobster, shrimp",BAROTAC VIEJO,tumpok,100,,g,0,,2,1,,260,2,0,0,0,2,,,price-quantity,284.728651240593,.3512115818492075,mp75_price,1,2024m5,1.095110197079204,0
ILOILO,"prawns, lobster, shrimp",BAROTAC VIEJO,tumpok,100,,g,0,,2,1,,260,2,0,0,0,2,,,price-quantity,277.3634077816045,.3605378258069999,mp75_price,1,2024m6,1.066782337621556,0
ILOILO,"prawns, lobster, shrimp",BAROTAC VIEJO,tumpok,100,,g,0,,2,1,,260,2,0,0,0,2,,,price-quantity,300.8007005100589,.3324460343025563,mp75_price,1,2024m10,1.156925771192534,0
ILOILO,"prawns, lobster, shrimp",BAROTAC VIEJO,tumpok,100,,g,0,,2,1,,260,2,0,0,0,2,,,price-quantity,296.6811473436956,.3370621992510808,mp75_price,1,2024m11,1.141081335937291,0
ILOILO,"prawns, lobster, shrimp",BAROTAC VIEJO,tumpok,100,,g,0,,2,1,,260,2,0,0,0,2,,,price-quantity,295.5078108870691,.3384005305978727,mp75_price,1,2024m12,1.136568503411804,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",BAROTAC VIEJO,bilog,50,1,g,0,1,1,1,,250,5,0,0,0,1,1,0,size-based,250,.2,,,,,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",BAROTAC VIEJO,cans,105,1,g,0,1,1,1,,155,2,0,0,0,1,1,0,size-based,155,.6774193548387096,,,,,0
ILOILO,cabbage,BATAD,pieces or units,75,1,g,0,1,1,1,,650,17,0,1,1,1,1,0,size-based,650,.1153846153846154,,,,,.0588235294117647
ILOILO,camote,BATAD,bilog,30,1,g,0,1,1,1,,90,9,0,1,1,1,1,0,size-based,90,.3333333333333333,,,,,.1111111111111111
ILOILO,camote tops,BATAD,bugkos,20,1,g,0,1,1,1,,385,7,2,3,4,1,1,0,size-based,385,.051948051948052,,,,,.5714285714285714
ILOILO,carrot,BATAD,pieces or units,25,1,g,0,2,2,1,,85,9,0,0,0,1,2,0,size-based,85,.2941176470588235,,,,,0
ILOILO,carrot,BATAD,pieces or units,80,2,g,0,2,2,1,,190,9,1,2,2,2,2,0,size-based,190,.4210526315789473,,,,,.2222222222222222
ILOILO,chicken,BATAD,whole (chicken),240,1,g,0,2,2,1,,852.5,4,0,0,0,1,2,0,size-based,852.5,.281524926686217,,,,,0
ILOILO,chicken,BATAD,whole (chicken),282.5,2,g,0,2,2,1,,1172.5,4,0,0,0,2,2,0,size-based,1172.5,.2409381663113006,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",BATAD,pack,120,1,g,0,1,1,1,,30,7,0,0,0,1,1,0,size-based,30,4,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",BATAD,pieces or units,40,1,g,0,1,1,1,,27.5,8,0,0,0,1,1,0,size-based,27.5,1.454545454545455,,,,,0
ILOILO,fresh fish,BATAD,pieces or units,50,1,g,0,2,2,1,,410,5,0,0,0,1,2,0,size-based,410,.1219512195121951,,,,,0
ILOILO,fresh fish,BATAD,pieces or units,187.5,2,g,0,2,2,1,,525,4,0,0,0,2,2,0,size-based,525,.3571428571428572,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BATAD,pieces or units,20,1,mL,0,1,1,1,,575,2,0,0,0,1,1,0,size-based,575,.0347826086956522,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BATAD,small cup,50,1,mL,0,1,1,1,,110,2,0,0,0,1,1,0,size-based,110,.4545454545454545,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",BATAD,lipid/lapad,80,1,mL,0,3,3,1,,375,6,0,0,0,1,1,2,size-based,375,.2133333333333333,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",BATAD,lipid/lapad,150,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",BATAD,lipid/lapad,232.5,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,loaf bread,BATAD,large packs,52.5,1,g,0,3,3,1,,640,4,0,0,0,1,1,2,size-based,640,.08203125,,,,,0
ILOILO,loaf bread,BATAD,large packs,75,2,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,loaf bread,BATAD,large packs,101.25,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,loaf bread,BATAD,medium packs,68,1,g,0,1,1,1,,450,5,0,0,0,1,1,0,size-based,450,.1511111111111111,,,,,0
ILOILO,loaf bread,BATAD,medium packs,45,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,loaf bread,BATAD,small packs,50,1,g,0,1,1,1,,220,1,0,0,0,1,1,0,size-based,220,.2272727272727273,,,,,0
ILOILO,mango,BATAD,pieces or units,80,1,g,0,1,1,1,,255,9,0,0,0,1,1,0,size-based,255,.3137254901960784,,,,,0
ILOILO,"prawns, lobster, shrimp",BATAD,tumpok,60,1,g,0,1,1,1,,260,5,0,1,1,1,1,0,size-based,260,.2307692307692308,,,,,.2
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",BATAD,bilog,30,1,g,0,3,3,1,,70,2,0,2,2,1,1,2,size-based,70,.4285714285714285,,,,,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",BATAD,bilog,52.5,2,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",BATAD,bilog,107.25,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",BATAD,pack,90,1,g,0,1,1,1,,250,8,0,1,1,1,1,0,size-based,250,.36,,,,,.125
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",BATAD,pack,500,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,rice,BATAD,letse,,,g,0,,1,1,,425,1,0,1,1,1,,,conventional,425,,,,,,1
ILOILO,cabbage,BINGAWAN,pieces or units,50,1,g,0,1,1,1,,680,23,0,2,2,1,1,0,size-based,680,.0735294117647059,,,,,.0869565217391304
ILOILO,camote,BINGAWAN,bilog,30,1,g,0,1,1,1,,77.5,6,0,0,0,1,1,0,size-based,77.5,.3870967741935484,,,,,0
ILOILO,camote tops,BINGAWAN,bugkos,20,1,g,0,1,1,1,,180,5,0,1,1,1,1,0,size-based,180,.1111111111111111,,,,,.2
ILOILO,carrot,BINGAWAN,pieces or units,35,1,g,0,1,1,1,,125,20,0,2,2,1,1,0,size-based,125,.28,,,,,.1
ILOILO,chicken,BINGAWAN,whole (chicken),250,1,g,0,2,2,1,,860,1,0,0,0,1,1,1,size-based,860,.2906976744186047,,,,,0
ILOILO,chicken,BINGAWAN,whole (chicken),300,2,g,0,2,2,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"crackers, cookies, buiscuits, chips/curls",BINGAWAN,pieces or units,35,1,g,0,1,1,1,,35,6,0,1,1,1,1,0,size-based,35,1,,,,,.1666666666666667
ILOILO,"crackers, cookies, buiscuits, chips/curls",BINGAWAN,putos,62.5,1,g,0,2,2,1,,40,8,3,4,6,1,2,0,size-based,40,1.5625,,,,,.75
ILOILO,"crackers, cookies, buiscuits, chips/curls",BINGAWAN,putos,125,2,g,0,2,2,1,,95,8,0,1,1,2,2,0,size-based,95,1.315789473684211,,,,,.125
ILOILO,fresh fish,BINGAWAN,pieces or units,100,1,g,0,1,1,1,,425,6,0,0,0,1,1,0,size-based,425,.2352941176470588,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BINGAWAN,pieces or units,42,1,g,0,1,1,1,,90,1,0,0,0,1,1,0,size-based,90,.4666666666666667,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BINGAWAN,putos,48,1,mL,0,1,1,1,,775,2,0,0,0,1,1,0,size-based,775,.0619354838709677,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BINGAWAN,small cup,40,1,mL,0,1,1,1,,435,2,0,0,0,1,1,0,size-based,435,.0919540229885057,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",BINGAWAN,lipid/lapad,77.5,1,mL,0,2,2,1,,375,5,0,0,0,1,1,1,size-based,375,.2066666666666667,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",BINGAWAN,lipid/lapad,217.5,2,mL,0,2,2,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",BINGAWAN,long-neck,180,1,mL,0,1,1,1,,750,8,0,0,0,1,1,0,size-based,750,.24,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",BINGAWAN,long-neck,150,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,loaf bread,BINGAWAN,large packs,75,1,g,0,1,1,1,,700,5,0,0,0,1,1,0,size-based,700,.1071428571428571,,,,,0
ILOILO,loaf bread,BINGAWAN,medium packs,68,1,g,0,1,1,1,,475,4,0,0,0,1,1,0,size-based,475,.1431578947368421,,,,,0
ILOILO,loaf bread,BINGAWAN,small packs,50,1,g,0,1,1,1,,350,3,0,0,0,1,1,0,size-based,350,.1428571428571428,,,,,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",BINGAWAN,bilog,50,1,g,0,1,1,1,,260,1,0,0,0,1,1,0,size-based,260,.1923076923076923,,,,,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",BINGAWAN,putos,60,1,g,0,3,3,1,,200,1,0,0,0,1,1,2,size-based,200,.3,,,,,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",BINGAWAN,putos,90,2,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",BINGAWAN,putos,125,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,cabbage,CABATUAN,pieces or units,30,1,g,0,3,3,1,,285,7,1,1,2,1,3,0,size-based,285,.1052631578947368,,,,,.2857142857142857
ILOILO,cabbage,CABATUAN,pieces or units,60,2,g,0,3,3,1,,675,8,0,0,0,2,3,0,size-based,675,.0888888888888889,,,,,0
ILOILO,cabbage,CABATUAN,pieces or units,90,3,g,0,3,3,1,,892.5,6,0,1,1,3,3,0,size-based,892.5,.1008403361344538,,,,,.1666666666666667
ILOILO,cabbage,CABATUAN,putos (mix vegetable),25,1,g,0,1,1,1,,172.5,8,0,1,1,1,1,0,size-based,172.5,.1449275362318841,,,,,.125
ILOILO,camote,CABATUAN,bilog,30,1,g,0,1,1,1,,150,16,2,6,6,1,1,0,size-based,150,.2,,,,,.375
ILOILO,camote tops,CABATUAN,bugkos,20,1,g,0,1,1,1,,192.5,8,0,0,0,1,1,0,size-based,192.5,.1038961038961039,,,,,0
ILOILO,camote tops,CABATUAN,bundle,20,1,g,0,1,1,1,,920,4,3,3,4,1,1,0,size-based,920,.0217391304347826,,,,,1
ILOILO,carrot,CABATUAN,pieces or units,30,1,g,0,1,1,1,,170,21,1,3,3,1,1,0,size-based,170,.1764705882352941,,,,,.1428571428571428
ILOILO,carrot,CABATUAN,putos (mix vegetable),50,1,g,0,1,1,1,,150,6,0,6,6,1,1,0,size-based,150,.3333333333333333,,,,,1
ILOILO,chicken,CABATUAN,whole (chicken),200,1,g,0,3,3,1,,902.5,2,0,0,0,1,3,0,size-based,902.5,.221606648199446,,,,,0
ILOILO,chicken,CABATUAN,whole (chicken),250,2,g,0,3,3,1,,1110,2,0,0,0,2,3,0,size-based,1110,.2252252252252252,,,,,0
ILOILO,chicken,CABATUAN,whole (chicken),300,3,g,0,3,3,1,,1445,1,0,0,0,3,3,0,size-based,1445,.2076124567474048,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",CABATUAN,pack,120,1,g,0,1,1,1,,335,3,0,0,0,1,1,0,size-based,335,.3582089552238806,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",CABATUAN,pack,60,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,"crackers, cookies, buiscuits, chips/curls",CABATUAN,pieces or units,35.125,1,g,0,2,2,1,,30,3,0,0,0,1,2,0,size-based,30,1.170833333333333,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",CABATUAN,pieces or units,100,2,g,0,2,2,1,,80,2,1,1,1,2,2,0,size-based,80,1.25,,,,,.5
ILOILO,"crackers, cookies, buiscuits, chips/curls",CABATUAN,putos,61.125,1,g,0,2,2,1,,265,1,0,0,0,1,1,1,size-based,265,.2306603773584906,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",CABATUAN,putos,120,2,g,0,2,2,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,fresh fish,CABATUAN,pieces or units,77.5,1,g,0,3,3,1,,350,3,0,0,0,1,3,0,size-based,350,.2214285714285714,,,,,0
ILOILO,fresh fish,CABATUAN,pieces or units,140,2,g,0,3,3,1,,560,2,0,0,0,2,3,0,size-based,560,.25,,,,,0
ILOILO,fresh fish,CABATUAN,pieces or units,190,3,g,0,3,3,1,,655,2,0,2,2,3,3,0,size-based,655,.2900763358778626,,,,,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CABATUAN,pieces or units,50,1,g,0,1,1,1,,505,2,0,0,0,1,1,0,size-based,505,.099009900990099,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CABATUAN,putos,40,1,g,0,1,1,1,,299,2,0,0,0,1,1,0,size-based,299,.1337792642140468,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CABATUAN,small cup,25,1,g,0,1,1,1,,290,4,1,1,1,1,1,0,size-based,290,.0862068965517241,,,,,.25
ILOILO,"liquor (e.g, whisky, coconut wine)",CABATUAN,lipid/lapad,80,1,mL,0,3,3,1,,500,3,0,0,0,1,3,0,size-based,500,.16,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",CABATUAN,lipid/lapad,148,2,mL,0,3,3,1,,665,2,0,0,0,2,3,0,size-based,665,.2225563909774436,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",CABATUAN,lipid/lapad,228.75,3,mL,0,3,3,1,,685,1,0,0,0,3,3,0,size-based,685,.3339416058394161,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",CABATUAN,long-neck,180,1,mL,0,1,1,1,,1230,2,0,0,0,1,1,0,size-based,1230,.1463414634146341,,,,,0
ILOILO,loaf bread,CABATUAN,large packs,82.5,1,g,0,2,2,1,,670,3,0,0,0,1,2,0,size-based,670,.1231343283582089,,,,,0
ILOILO,loaf bread,CABATUAN,large packs,150,2,g,0,2,2,1,,700,3,0,0,0,2,2,0,size-based,700,.2142857142857143,,,,,0
ILOILO,loaf bread,CABATUAN,medium packs,66,1,g,0,1,1,1,,477.5,4,0,0,0,1,1,0,size-based,477.5,.1382198952879581,,,,,0
ILOILO,loaf bread,CABATUAN,small packs,41,1,g,0,2,2,1,,337.5,2,0,0,0,1,2,0,size-based,337.5,.1214814814814815,,,,,0
ILOILO,loaf bread,CABATUAN,small packs,92,2,g,0,2,2,1,,417.5,2,0,0,0,2,2,0,size-based,417.5,.2203592814371257,,,,,0
ILOILO,mango,CABATUAN,pieces or units,70,1,g,0,1,1,1,,200,13,0,0,0,1,1,0,size-based,200,.35,,,,,0
ILOILO,mango,CABATUAN,pieces or units,20,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,pork,CABATUAN,pieces or units,90,,g,0,,1,1,,272.5,4,1,1,1,1,,,price-quantity,285.1583603193296,.3156141026313066,province_median,2,2024m1,1.046452698419558,.25
ILOILO,pork,CABATUAN,pieces or units,90,,g,0,,1,1,,272.5,4,1,1,1,1,,,price-quantity,279.7502535931601,.3217155260594927,province_median,2,2024m2,1.026606435204257,.25
ILOILO,pork,CABATUAN,pieces or units,90,,g,0,,1,1,,272.5,4,1,1,1,1,,,price-quantity,273.1022158897979,.3295469416341783,province_median,2,2024m3,1.002209966568066,.25
ILOILO,pork,CABATUAN,pieces or units,90,,g,0,,1,1,,272.5,4,1,1,1,1,,,price-quantity,274.8674160712237,.327430589214253,province_median,2,2024m10,1.008687765398986,.25
ILOILO,pork,CABATUAN,pieces or units,90,,g,0,,1,1,,272.5,4,1,1,1,1,,,price-quantity,274.2307646026005,.3281907488768551,province_median,2,2024m11,1.006351429734313,.25
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",CABATUAN,bilog,200,1,g,0,1,1,1,,65,1,0,1,1,1,1,0,size-based,65,3.076923076923077,,,,,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",CABATUAN,pack,90,1,g,0,1,1,1,,505,3,1,1,1,1,1,0,size-based,505,.1782178217821782,,,,,.3333333333333333
ILOILO,cabbage,CALINOG,pieces or units,60,1,g,0,1,1,1,,747.5,26,0,1,1,1,1,0,size-based,747.5,.0802675585284281,,,,,.0384615384615385
ILOILO,camote,CALINOG,bilog,30,1,g,0,1,1,1,,170,9,2,4,4,1,1,0,size-based,170,.1764705882352941,,,,,.4444444444444444
ILOILO,camote tops,CALINOG,bugkos,20,1,g,0,1,1,1,,145,4,0,0,0,1,1,0,size-based,145,.1379310344827586,,,,,0
ILOILO,camote tops,CALINOG,bundle,20,1,g,0,1,1,1,,495,3,1,0,1,1,1,0,size-based,495,.0404040404040404,,,,,.3333333333333333
ILOILO,carrot,CALINOG,pieces or units,32.5,1,g,0,1,1,1,,110,23,0,0,0,1,1,0,size-based,110,.2954545454545455,,,,,0
ILOILO,chicken,CALINOG,whole (chicken),250,1,g,0,3,3,1,,545,2,0,1,1,1,3,0,size-based,545,.4587155963302753,,,,,.5
ILOILO,chicken,CALINOG,whole (chicken),300,2,g,0,3,3,1,,1040,3,0,0,0,2,3,0,size-based,1040,.2884615384615384,,,,,0
ILOILO,chicken,CALINOG,whole (chicken),500,3,g,0,3,3,1,,1195,1,0,0,0,3,3,0,size-based,1195,.4184100418410042,,,,,0
ILOILO,fresh fish,CALINOG,pieces or units,50,1,g,0,3,3,1,,235,6,0,0,0,1,3,0,size-based,235,.2127659574468085,,,,,0
ILOILO,fresh fish,CALINOG,pieces or units,100,2,g,0,3,3,1,,377.5,6,0,0,0,2,3,0,size-based,377.5,.2649006622516556,,,,,0
ILOILO,fresh fish,CALINOG,pieces or units,200,3,g,0,3,3,1,,635,5,2,2,3,3,3,0,size-based,635,.3149606299212598,,,,,.6
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CALINOG,pack,25,1,g,0,1,1,1,,450,1,0,0,0,1,1,0,size-based,450,.0555555555555556,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CALINOG,pack,25,1,mL,0,1,1,1,,600,3,0,0,0,1,1,0,size-based,600,.0416666666666667,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CALINOG,putos,35,1,g,0,1,1,1,,120,1,0,0,0,1,1,0,size-based,120,.2916666666666667,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CALINOG,small cup,30,1,mL,0,1,1,1,,100,3,0,0,0,1,1,0,size-based,100,.3,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",CALINOG,lipid/lapad,75,1,mL,0,3,3,1,,375,9,0,0,0,1,1,2,size-based,375,.2,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",CALINOG,lipid/lapad,255,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",CALINOG,lipid/lapad,150,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",CALINOG,long-neck,180,1,mL,0,1,1,1,,750,10,0,0,0,1,1,0,size-based,750,.24,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",CALINOG,long-neck,840,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",CALINOG,long-neck,150,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,loaf bread,CALINOG,large packs,81,1,g,0,1,1,1,,640,6,0,0,0,1,1,0,size-based,640,.1265625,,,,,0
ILOILO,loaf bread,CALINOG,medium packs,66.5,1,g,0,1,1,1,,450,7,0,0,0,1,1,0,size-based,450,.1477777777777778,,,,,0
ILOILO,mango,CALINOG,pieces or units,48,1,g,0,1,1,1,,250,15,0,0,0,1,1,0,size-based,250,.192,,,,,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",CALINOG,bilog,25,1,g,0,1,1,1,,250,4,0,0,0,1,1,0,size-based,250,.1,,,,,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",CALINOG,pack,80,1,g,0,1,1,1,,220,11,0,3,3,1,1,0,size-based,220,.3636363636363636,,,,,.2727272727272727
ILOILO,cabbage,CARLES,pieces or units,45.625,1,g,0,2,2,1,,570,6,0,0,0,1,2,0,size-based,570,.0800438596491228,,,,,0
ILOILO,cabbage,CARLES,pieces or units,125,2,g,0,2,2,1,,840,3,0,0,0,2,2,0,size-based,840,.1488095238095238,,,,,0
ILOILO,camote,CARLES,bilog,30,1,g,0,1,1,1,,190,9,1,5,5,1,1,0,size-based,190,.1578947368421053,,,,,.5555555555555556
ILOILO,camote tops,CARLES,bugkos,20,1,g,0,1,1,1,,170,3,0,0,0,1,1,0,size-based,170,.1176470588235294,,,,,0
ILOILO,camote tops,CARLES,bundle,30,1,g,0,1,1,1,,160,3,0,1,1,1,1,0,size-based,160,.1875,,,,,.3333333333333333
ILOILO,carrot,CARLES,pieces or units,26.5,1,g,0,1,1,1,,135,9,0,1,1,1,1,0,size-based,135,.1962962962962963,,,,,.1111111111111111
ILOILO,chicken,CARLES,whole (chicken),200,1,g,0,3,3,1,,1050,5,0,0,0,1,3,0,size-based,1050,.1904761904761905,,,,,0
ILOILO,chicken,CARLES,whole (chicken),240,2,g,0,3,3,1,,1317.5,2,0,0,0,2,3,0,size-based,1317.5,.1821631878557875,,,,,0
ILOILO,chicken,CARLES,whole (chicken),336.25,3,g,0,3,3,1,,1540,3,0,0,0,3,3,0,size-based,1540,.2183441558441558,,,,,0
ILOILO,chicken,CARLES,whole (chicken),380,,g,0,3,3,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,"crackers, cookies, buiscuits, chips/curls",CARLES,pack,120,1,g,0,1,1,1,,280,3,0,0,0,1,1,0,size-based,280,.4285714285714285,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",CARLES,pack,55,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,"crackers, cookies, buiscuits, chips/curls",CARLES,pieces or units,50,1,g,0,2,2,1,,32,5,0,0,0,1,2,0,size-based,32,1.5625,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",CARLES,pieces or units,224,2,g,0,2,2,1,,60,5,0,2,2,2,2,0,size-based,60,3.733333333333333,,,,,.4
ILOILO,"crackers, cookies, buiscuits, chips/curls",CARLES,putos,65,1,g,0,3,3,1,,230,4,0,0,0,1,3,0,size-based,230,.2826086956521739,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",CARLES,putos,98,2,g,0,3,3,1,,310,3,0,3,3,2,3,0,size-based,310,.3161290322580645,,,,,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",CARLES,putos,143,3,g,0,3,3,1,,420,3,2,3,3,3,3,0,size-based,420,.3404761904761905,,,,,1
ILOILO,fresh fish,CARLES,pack,150,1,g,0,1,1,1,,775,3,3,3,3,1,1,0,size-based,775,.1935483870967742,,,,,1
ILOILO,fresh fish,CARLES,pieces or units,125,1,g,0,3,3,1,,180,3,0,0,0,1,3,0,size-based,180,.6944444444444444,,,,,0
ILOILO,fresh fish,CARLES,pieces or units,210,2,g,0,3,3,1,,472.5,4,0,1,1,2,3,0,size-based,472.5,.4444444444444444,,,,,.25
ILOILO,fresh fish,CARLES,pieces or units,275,3,g,0,3,3,1,,842.5,2,0,2,2,3,3,0,size-based,842.5,.3264094955489614,,,,,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CARLES,pieces or units,23.75,1,g,0,2,2,1,,30,1,0,1,1,1,2,0,size-based,30,.7916666666666666,,,,,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CARLES,pieces or units,73,2,g,0,2,2,1,,100,1,0,0,0,2,2,0,size-based,100,.73,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CARLES,pieces or units,23.75,1,mL,0,2,2,1,,480,1,0,0,0,1,1,1,size-based,480,.0494791666666667,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CARLES,pieces or units,73,2,mL,0,2,2,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CARLES,small cup,25,1,g,0,2,2,1,,52,4,0,1,1,1,2,0,size-based,52,.4807692307692308,,,,,.25
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CARLES,small cup,67.5,2,g,0,2,2,1,,87.5,4,0,1,1,2,2,0,size-based,87.5,.7714285714285715,,,,,.25
ILOILO,"liquor (e.g, whisky, coconut wine)",CARLES,lipid/lapad,130,1,mL,0,3,3,1,,375,4,0,0,0,1,1,2,size-based,375,.3466666666666667,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",CARLES,lipid/lapad,225,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",CARLES,lipid/lapad,156,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",CARLES,long-neck,180,1,mL,0,1,1,1,,750,4,0,0,0,1,1,0,size-based,750,.24,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",CARLES,long-neck,260,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,loaf bread,CARLES,large packs,76.33333333333333,1,g,0,2,2,1,,450,3,0,0,0,1,2,0,size-based,450,.1696296296296296,,,,,0
ILOILO,loaf bread,CARLES,large packs,180,2,g,0,2,2,1,,635,2,0,0,0,2,2,0,size-based,635,.2834645669291339,,,,,0
